max,min,detection_probability,run
74.000000,27.000000,1.000000,99
74.000000,34.000000,1.000000,99
74.000000,40.000000,1.000000,99
74.000000,47.000000,1.000000,99
74.000000,48.000000,1.000000,99
75.000000,3.000000,1.000000,99
75.000000,4.000000,1.000000,99
75.000000,5.000000,1.000000,99
75.000000,6.000000,1.000000,99
75.000000,7.000000,1.000000,99
75.000000,8.000000,1.000000,99
75.000000,9.000000,1.000000,99
75.000000,13.000000,1.000000,99
75.000000,15.000000,1.000000,99
75.000000,17.000000,1.000000,99
75.000000,18.000000,1.000000,99
75.000000,19.000000,1.000000,99
75.000000,21.000000,1.000000,99
75.000000,28.000000,1.000000,99
75.000000,29.000000,1.000000,99
75.000000,30.000000,1.000000,99
75.000000,32.000000,1.000000,99
75.000000,71.000000,0.369565,99
76.000000,0.000000,1.000000,99
76.000000,1.000000,1.000000,99
76.000000,2.000000,1.000000,99
76.000000,3.000000,1.000000,99
76.000000,4.000000,1.000000,99
76.000000,5.000000,1.000000,99
76.000000,6.000000,1.000000,99
76.000000,7.000000,1.000000,99
76.000000,8.000000,1.000000,99
76.000000,11.000000,1.000000,99
76.000000,12.000000,1.000000,99
76.000000,13.000000,1.000000,99
76.000000,19.000000,1.000000,99
76.000000,20.000000,1.000000,99
76.000000,21.000000,1.000000,99
76.000000,22.000000,1.000000,99
76.000000,26.000000,1.000000,99
76.000000,27.000000,1.000000,99
76.000000,28.000000,1.000000,99
76.000000,29.000000,1.000000,99
76.000000,34.000000,1.000000,99
77.000000,0.000000,1.000000,99
77.000000,1.000000,1.000000,99
77.000000,3.000000,1.000000,99
77.000000,4.000000,1.000000,99
77.000000,5.000000,1.000000,99
77.000000,7.000000,1.000000,99
77.000000,8.000000,1.000000,99
77.000000,11.000000,1.000000,99
77.000000,12.000000,1.000000,99
77.000000,13.000000,1.000000,99
77.000000,14.000000,1.000000,99
77.000000,17.000000,1.000000,99
77.000000,19.000000,1.000000,99
77.000000,20.000000,1.000000,99
77.000000,21.000000,1.000000,99
77.000000,22.000000,1.000000,99
77.000000,25.000000,1.000000,99
77.000000,26.000000,1.000000,99
77.000000,28.000000,1.000000,99
77.000000,34.000000,1.000000,99
77.000000,50.000000,1.000000,99
78.000000,1.000000,1.000000,99
78.000000,4.000000,1.000000,99
78.000000,5.000000,1.000000,99
78.000000,6.000000,1.000000,99
78.000000,7.000000,1.000000,99
78.000000,8.000000,1.000000,99
78.000000,9.000000,1.000000,99
78.000000,11.000000,1.000000,99
78.000000,12.000000,1.000000,99
78.000000,13.000000,1.000000,99
78.000000,14.000000,1.000000,99
78.000000,16.000000,1.000000,99
78.000000,17.000000,1.000000,99
78.000000,18.000000,1.000000,99
78.000000,20.000000,1.000000,99
78.000000,21.000000,1.000000,99
78.000000,25.000000,1.000000,99
78.000000,27.000000,1.000000,99
78.000000,36.000000,1.000000,99
78.000000,44.000000,1.000000,99
78.000000,55.000000,0.963768,99
78.000000,62.000000,1.000000,99
79.000000,4.000000,1.000000,99
79.000000,5.000000,1.000000,99
79.000000,6.000000,1.000000,99
79.000000,7.000000,1.000000,99
79.000000,8.000000,1.000000,99
79.000000,9.000000,1.000000,99
79.000000,10.000000,1.000000,99
79.000000,11.000000,1.000000,99
79.000000,12.000000,1.000000,99
79.000000,14.000000,1.000000,99
79.000000,15.000000,1.000000,99
79.000000,16.000000,1.000000,99
79.000000,18.000000,1.000000,99
79.000000,19.000000,1.000000,99
79.000000,20.000000,1.000000,99
79.000000,24.000000,1.000000,99
79.000000,28.000000,1.000000,99
79.000000,30.000000,1.000000,99
79.000000,32.000000,1.000000,99
79.000000,35.000000,1.000000,99
79.000000,38.000000,1.000000,99
79.000000,51.000000,1.000000,99
80.000000,0.000000,1.000000,99
80.000000,1.000000,1.000000,99
80.000000,2.000000,1.000000,99
80.000000,5.000000,1.000000,99
80.000000,6.000000,1.000000,99
80.000000,7.000000,1.000000,99
80.000000,8.000000,1.000000,99
80.000000,9.000000,1.000000,99
80.000000,10.000000,1.000000,99
80.000000,11.000000,1.000000,99
80.000000,14.000000,1.000000,99
80.000000,15.000000,1.000000,99
80.000000,16.000000,1.000000,99
80.000000,18.000000,1.000000,99
80.000000,20.000000,1.000000,99
80.000000,21.000000,1.000000,99
80.000000,22.000000,1.000000,99
80.000000,25.000000,1.000000,99
80.000000,26.000000,1.000000,99
80.000000,27.000000,1.000000,99
80.000000,39.000000,1.000000,99
80.000000,53.000000,1.000000,99
81.000000,0.000000,1.000000,99
81.000000,1.000000,1.000000,99
81.000000,2.000000,1.000000,99
81.000000,3.000000,1.000000,99
81.000000,4.000000,1.000000,99
81.000000,6.000000,1.000000,99
81.000000,7.000000,1.000000,99
81.000000,8.000000,1.000000,99
81.000000,9.000000,1.000000,99
81.000000,11.000000,1.000000,99
81.000000,14.000000,1.000000,99
81.000000,17.000000,1.000000,99
81.000000,18.000000,1.000000,99
81.000000,19.000000,1.000000,99
81.000000,20.000000,1.000000,99
81.000000,22.000000,1.000000,99
81.000000,23.000000,1.000000,99
81.000000,34.000000,1.000000,99
81.000000,49.000000,1.000000,99
81.000000,57.000000,1.000000,99
81.000000,61.000000,1.000000,99
82.000000,2.000000,1.000000,99
82.000000,3.000000,1.000000,99
82.000000,4.000000,1.000000,99
82.000000,5.000000,1.000000,99
82.000000,6.000000,1.000000,99
82.000000,7.000000,1.000000,99
82.000000,8.000000,1.000000,99
82.000000,9.000000,1.000000,99
82.000000,10.000000,1.000000,99
82.000000,12.000000,1.000000,99
82.000000,13.000000,1.000000,99
82.000000,14.000000,1.000000,99
82.000000,15.000000,1.000000,99
82.000000,17.000000,1.000000,99
82.000000,22.000000,1.000000,99
82.000000,28.000000,1.000000,99
82.000000,32.000000,1.000000,99
82.000000,41.000000,1.000000,99
82.000000,42.000000,1.000000,99
82.000000,52.000000,1.000000,99
82.000000,61.000000,1.000000,99
83.000000,1.000000,1.000000,99
83.000000,2.000000,1.000000,99
83.000000,3.000000,1.000000,99
83.000000,4.000000,1.000000,99
83.000000,5.000000,1.000000,99
83.000000,6.000000,1.000000,99
83.000000,7.000000,1.000000,99
83.000000,8.000000,1.000000,99
83.000000,9.000000,1.000000,99
83.000000,10.000000,1.000000,99
83.000000,11.000000,1.000000,99
83.000000,12.000000,1.000000,99
83.000000,13.000000,1.000000,99
83.000000,16.000000,1.000000,99
83.000000,20.000000,1.000000,99
83.000000,21.000000,1.000000,99
83.000000,24.000000,1.000000,99
83.000000,26.000000,1.000000,99
83.000000,28.000000,1.000000,99
83.000000,29.000000,1.000000,99
83.000000,30.000000,1.000000,99
83.000000,34.000000,1.000000,99
83.000000,35.000000,1.000000,99
83.000000,62.000000,1.000000,99
84.000000,3.000000,1.000000,99
84.000000,4.000000,1.000000,99
84.000000,5.000000,1.000000,99
84.000000,6.000000,1.000000,99
84.000000,7.000000,1.000000,99
84.000000,8.000000,1.000000,99
84.000000,11.000000,1.000000,99
84.000000,12.000000,1.000000,99
84.000000,13.000000,1.000000,99
84.000000,15.000000,1.000000,99
84.000000,16.000000,1.000000,99
84.000000,18.000000,1.000000,99
84.000000,19.000000,1.000000,99
84.000000,22.000000,1.000000,99
84.000000,25.000000,1.000000,99
84.000000,26.000000,1.000000,99
84.000000,27.000000,1.000000,99
84.000000,28.000000,1.000000,99
84.000000,29.000000,1.000000,99
84.000000,31.000000,1.000000,99
84.000000,32.000000,1.000000,99
84.000000,34.000000,1.000000,99
84.000000,54.000000,1.000000,99
85.000000,1.000000,1.000000,99
85.000000,2.000000,1.000000,99
85.000000,3.000000,1.000000,99
85.000000,4.000000,1.000000,99
85.000000,5.000000,1.000000,99
85.000000,6.000000,1.000000,99
85.000000,7.000000,1.000000,99
85.000000,8.000000,1.000000,99
85.000000,9.000000,1.000000,99
85.000000,10.000000,1.000000,99
85.000000,11.000000,1.000000,99
85.000000,12.000000,1.000000,99
85.000000,15.000000,1.000000,99
85.000000,19.000000,1.000000,99
85.000000,20.000000,1.000000,99
85.000000,21.000000,1.000000,99
85.000000,22.000000,1.000000,99
85.000000,23.000000,1.000000,99
85.000000,24.000000,1.000000,99
85.000000,25.000000,1.000000,99
85.000000,26.000000,1.000000,99
85.000000,28.000000,1.000000,99
85.000000,35.000000,1.000000,99
85.000000,41.000000,1.000000,99
86.000000,1.000000,1.000000,99
86.000000,2.000000,1.000000,99
86.000000,4.000000,1.000000,99
86.000000,5.000000,1.000000,99
86.000000,6.000000,1.000000,99
86.000000,8.000000,1.000000,99
86.000000,9.000000,1.000000,99
86.000000,10.000000,1.000000,99
86.000000,11.000000,1.000000,99
86.000000,12.000000,1.000000,99
86.000000,13.000000,1.000000,99
86.000000,16.000000,1.000000,99
86.000000,17.000000,1.000000,99
86.000000,18.000000,1.000000,99
86.000000,20.000000,1.000000,99
86.000000,21.000000,1.000000,99
86.000000,23.000000,1.000000,99
86.000000,28.000000,1.000000,99
86.000000,34.000000,1.000000,99
86.000000,41.000000,1.000000,99
87.000000,1.000000,1.000000,99
87.000000,2.000000,1.000000,99
87.000000,3.000000,1.000000,99
87.000000,4.000000,1.000000,99
87.000000,5.000000,1.000000,99
87.000000,6.000000,1.000000,99
87.000000,9.000000,1.000000,99
87.000000,10.000000,1.000000,99
87.000000,11.000000,1.000000,99
87.000000,12.000000,1.000000,99
87.000000,13.000000,1.000000,99
87.000000,14.000000,1.000000,99
87.000000,15.000000,1.000000,99
87.000000,18.000000,1.000000,99
87.000000,19.000000,1.000000,99
87.000000,21.000000,1.000000,99
87.000000,22.000000,1.000000,99
87.000000,23.000000,1.000000,99
87.000000,35.000000,1.000000,99
87.000000,42.000000,1.000000,99
87.000000,59.000000,1.000000,99
87.000000,66.000000,1.000000,99
88.000000,1.000000,1.000000,99
88.000000,2.000000,1.000000,99
88.000000,4.000000,1.000000,99
88.000000,5.000000,1.000000,99
88.000000,6.000000,1.000000,99
88.000000,7.000000,1.000000,99
88.000000,8.000000,1.000000,99
88.000000,9.000000,1.000000,99
88.000000,10.000000,1.000000,99
88.000000,11.000000,1.000000,99
88.000000,12.000000,1.000000,99
88.000000,13.000000,1.000000,99
88.000000,17.000000,1.000000,99
88.000000,18.000000,1.000000,99
88.000000,30.000000,1.000000,99
88.000000,66.000000,1.000000,99
89.000000,1.000000,1.000000,99
89.000000,3.000000,1.000000,99
89.000000,5.000000,1.000000,99
89.000000,6.000000,1.000000,99
89.000000,7.000000,1.000000,99
89.000000,8.000000,1.000000,99
89.000000,9.000000,1.000000,99
89.000000,10.000000,1.000000,99
89.000000,11.000000,1.000000,99
89.000000,13.000000,1.000000,99
89.000000,14.000000,1.000000,99
89.000000,16.000000,1.000000,99
89.000000,19.000000,1.000000,99
89.000000,21.000000,1.000000,99
89.000000,30.000000,1.000000,99
89.000000,36.000000,1.000000,99
90.000000,2.000000,1.000000,99
90.000000,3.000000,1.000000,99
90.000000,6.000000,1.000000,99
90.000000,7.000000,1.000000,99
90.000000,8.000000,1.000000,99
90.000000,9.000000,1.000000,99
90.000000,10.000000,1.000000,99
90.000000,11.000000,1.000000,99
90.000000,12.000000,1.000000,99
90.000000,13.000000,1.000000,99
90.000000,14.000000,1.000000,99
90.000000,15.000000,1.000000,99
90.000000,16.000000,1.000000,99
90.000000,17.000000,1.000000,99
90.000000,18.000000,1.000000,99
90.000000,20.000000,1.000000,99
90.000000,22.000000,1.000000,99
90.000000,23.000000,1.000000,99
90.000000,25.000000,1.000000,99
90.000000,64.000000,1.000000,99
91.000000,0.000000,1.000000,99
91.000000,1.000000,1.000000,99
91.000000,4.000000,1.000000,99
91.000000,5.000000,1.000000,99
91.000000,6.000000,1.000000,99
91.000000,7.000000,1.000000,99
91.000000,8.000000,1.000000,99
91.000000,12.000000,1.000000,99
91.000000,14.000000,1.000000,99
91.000000,15.000000,1.000000,99
91.000000,16.000000,1.000000,99
91.000000,20.000000,1.000000,99
91.000000,21.000000,1.000000,99
91.000000,26.000000,1.000000,99
91.000000,32.000000,1.000000,99
91.000000,35.000000,1.000000,99
92.000000,3.000000,1.000000,99
92.000000,4.000000,1.000000,99
92.000000,5.000000,1.000000,99
92.000000,6.000000,1.000000,99
92.000000,7.000000,1.000000,99
92.000000,9.000000,1.000000,99
92.000000,10.000000,1.000000,99
92.000000,13.000000,1.000000,99
92.000000,14.000000,1.000000,99
92.000000,16.000000,1.000000,99
92.000000,17.000000,1.000000,99
92.000000,18.000000,1.000000,99
92.000000,21.000000,1.000000,99
92.000000,22.000000,1.000000,99
92.000000,23.000000,1.000000,99
92.000000,24.000000,1.000000,99
92.000000,25.000000,1.000000,99
92.000000,68.000000,1.000000,99
93.000000,1.000000,1.000000,99
93.000000,2.000000,1.000000,99
93.000000,5.000000,1.000000,99
93.000000,6.000000,1.000000,99
93.000000,7.000000,1.000000,99
93.000000,8.000000,1.000000,99
93.000000,9.000000,1.000000,99
93.000000,10.000000,1.000000,99
93.000000,11.000000,1.000000,99
93.000000,12.000000,1.000000,99
93.000000,13.000000,1.000000,99
93.000000,14.000000,1.000000,99
93.000000,15.000000,1.000000,99
93.000000,17.000000,1.000000,99
93.000000,18.000000,1.000000,99
93.000000,20.000000,1.000000,99
93.000000,26.000000,1.000000,99
93.000000,27.000000,1.000000,99
93.000000,28.000000,1.000000,99
93.000000,29.000000,1.000000,99
93.000000,34.000000,1.000000,99
93.000000,37.000000,1.000000,99
93.000000,51.000000,1.000000,99
94.000000,1.000000,1.000000,99
94.000000,3.000000,1.000000,99
94.000000,4.000000,1.000000,99
94.000000,5.000000,1.000000,99
94.000000,6.000000,1.000000,99
94.000000,7.000000,1.000000,99
94.000000,8.000000,1.000000,99
94.000000,9.000000,1.000000,99
94.000000,10.000000,1.000000,99
94.000000,11.000000,1.000000,99
94.000000,12.000000,1.000000,99
94.000000,13.000000,1.000000,99
94.000000,15.000000,1.000000,99
94.000000,19.000000,1.000000,99
94.000000,21.000000,1.000000,99
94.000000,26.000000,1.000000,99
94.000000,28.000000,1.000000,99
94.000000,30.000000,1.000000,99
94.000000,31.000000,1.000000,99
95.000000,2.000000,1.000000,99
95.000000,5.000000,1.000000,99
95.000000,7.000000,1.000000,99
95.000000,8.000000,1.000000,99
95.000000,9.000000,1.000000,99
95.000000,10.000000,1.000000,99
95.000000,11.000000,1.000000,99
95.000000,12.000000,1.000000,99
95.000000,13.000000,1.000000,99
95.000000,16.000000,1.000000,99
95.000000,17.000000,1.000000,99
95.000000,18.000000,1.000000,99
95.000000,20.000000,1.000000,99
95.000000,21.000000,1.000000,99
95.000000,24.000000,1.000000,99
95.000000,25.000000,1.000000,99
95.000000,29.000000,1.000000,99
96.000000,1.000000,1.000000,99
96.000000,2.000000,1.000000,99
96.000000,3.000000,1.000000,99
96.000000,4.000000,1.000000,99
96.000000,5.000000,1.000000,99
96.000000,6.000000,1.000000,99
96.000000,7.000000,1.000000,99
96.000000,8.000000,1.000000,99
96.000000,9.000000,1.000000,99
96.000000,11.000000,1.000000,99
96.000000,12.000000,1.000000,99
96.000000,14.000000,1.000000,99
96.000000,15.000000,1.000000,99
96.000000,16.000000,1.000000,99
96.000000,17.000000,1.000000,99
96.000000,23.000000,1.000000,99
96.000000,28.000000,1.000000,99
96.000000,29.000000,1.000000,99
96.000000,47.000000,1.000000,99
96.000000,65.000000,1.000000,99
97.000000,1.000000,1.000000,99
97.000000,2.000000,1.000000,99
97.000000,3.000000,1.000000,99
97.000000,4.000000,1.000000,99
97.000000,5.000000,1.000000,99
97.000000,6.000000,1.000000,99
97.000000,7.000000,1.000000,99
97.000000,8.000000,1.000000,99
97.000000,9.000000,1.000000,99
97.000000,13.000000,1.000000,99
97.000000,15.000000,1.000000,99
97.000000,16.000000,1.000000,99
97.000000,17.000000,1.000000,99
97.000000,21.000000,1.000000,99
97.000000,24.000000,1.000000,99
97.000000,31.000000,1.000000,99
98.000000,4.000000,1.000000,99
98.000000,5.000000,1.000000,99
98.000000,6.000000,1.000000,99
98.000000,8.000000,1.000000,99
98.000000,9.000000,1.000000,99
98.000000,10.000000,1.000000,99
98.000000,12.000000,1.000000,99
98.000000,15.000000,1.000000,99
98.000000,16.000000,1.000000,99
98.000000,17.000000,1.000000,99
98.000000,20.000000,1.000000,99
98.000000,22.000000,1.000000,99
98.000000,24.000000,1.000000,99
98.000000,27.000000,1.000000,99
98.000000,28.000000,1.000000,99
98.000000,47.000000,1.000000,99
98.000000,59.000000,0.992754,99
98.000000,60.000000,1.000000,99
99.000000,1.000000,1.000000,99
99.000000,2.000000,1.000000,99
99.000000,3.000000,1.000000,99
99.000000,5.000000,1.000000,99
99.000000,8.000000,1.000000,99
99.000000,9.000000,1.000000,99
99.000000,12.000000,1.000000,99
99.000000,13.000000,1.000000,99
99.000000,14.000000,1.000000,99
99.000000,17.000000,1.000000,99
99.000000,18.000000,1.000000,99
99.000000,19.000000,1.000000,99
99.000000,20.000000,1.000000,99
99.000000,21.000000,1.000000,99
99.000000,28.000000,1.000000,99
99.000000,29.000000,1.000000,99
99.000000,35.000000,1.000000,99
99.000000,36.000000,1.000000,99
99.000000,37.000000,1.000000,99
99.000000,69.000000,1.000000,99
100.000000,1.000000,1.000000,99
100.000000,2.000000,1.000000,99
100.000000,3.000000,1.000000,99
100.000000,4.000000,1.000000,99
100.000000,5.000000,1.000000,99
100.000000,6.000000,1.000000,99
100.000000,7.000000,1.000000,99
100.000000,8.000000,1.000000,99
100.000000,10.000000,1.000000,99
100.000000,11.000000,1.000000,99
100.000000,12.000000,1.000000,99
100.000000,14.000000,1.000000,99
100.000000,16.000000,1.000000,99
100.000000,17.000000,1.000000,99
100.000000,18.000000,1.000000,99
100.000000,20.000000,1.000000,99
100.000000,25.000000,1.000000,99
100.000000,28.000000,1.000000,99
100.000000,35.000000,1.000000,99
101.000000,0.000000,1.000000,99
101.000000,1.000000,1.000000,99
101.000000,2.000000,1.000000,99
101.000000,3.000000,1.000000,99
101.000000,4.000000,1.000000,99
101.000000,5.000000,1.000000,99
101.000000,6.000000,1.000000,99
101.000000,7.000000,1.000000,99
101.000000,8.000000,1.000000,99
101.000000,9.000000,1.000000,99
101.000000,10.000000,1.000000,99
101.000000,12.000000,1.000000,99
101.000000,14.000000,1.000000,99
101.000000,17.000000,1.000000,99
101.000000,19.000000,1.000000,99
101.000000,21.000000,1.000000,99
101.000000,30.000000,1.000000,99
101.000000,36.000000,1.000000,99
101.000000,46.000000,1.000000,99
101.000000,60.000000,1.000000,99
102.000000,2.000000,1.000000,99
102.000000,3.000000,1.000000,99
102.000000,4.000000,1.000000,99
102.000000,5.000000,1.000000,99
102.000000,6.000000,1.000000,99
102.000000,8.000000,1.000000,99
102.000000,9.000000,1.000000,99
102.000000,10.000000,1.000000,99
102.000000,11.000000,1.000000,99
102.000000,13.000000,1.000000,99
102.000000,14.000000,1.000000,99
102.000000,17.000000,1.000000,99
102.000000,20.000000,1.000000,99
102.000000,22.000000,1.000000,99
102.000000,23.000000,1.000000,99
102.000000,30.000000,1.000000,99
103.000000,3.000000,1.000000,99
103.000000,4.000000,1.000000,99
103.000000,5.000000,1.000000,99
103.000000,6.000000,1.000000,99
103.000000,7.000000,1.000000,99
103.000000,8.000000,1.000000,99
103.000000,10.000000,1.000000,99
103.000000,11.000000,1.000000,99
103.000000,13.000000,1.000000,99
103.000000,14.000000,1.000000,99
103.000000,15.000000,1.000000,99
103.000000,17.000000,1.000000,99
103.000000,18.000000,1.000000,99
103.000000,19.000000,1.000000,99
103.000000,22.000000,1.000000,99
103.000000,23.000000,1.000000,99
103.000000,25.000000,1.000000,99
103.000000,29.000000,1.000000,99
103.000000,30.000000,1.000000,99
103.000000,34.000000,1.000000,99
103.000000,36.000000,1.000000,99
103.000000,76.000000,1.000000,99
104.000000,3.000000,1.000000,99
104.000000,5.000000,1.000000,99
104.000000,7.000000,1.000000,99
104.000000,8.000000,1.000000,99
104.000000,17.000000,1.000000,99
104.000000,33.000000,1.000000,99
105.000000,1.000000,1.000000,99
105.000000,2.000000,1.000000,99
105.000000,4.000000,1.000000,99
105.000000,5.000000,1.000000,99
105.000000,8.000000,1.000000,99
105.000000,9.000000,1.000000,99
105.000000,10.000000,1.000000,99
105.000000,11.000000,1.000000,99
105.000000,15.000000,1.000000,99
105.000000,19.000000,1.000000,99
105.000000,28.000000,1.000000,99
105.000000,37.000000,1.000000,99
105.000000,68.000000,1.000000,99
105.000000,96.000000,0.536232,99
106.000000,1.000000,1.000000,99
106.000000,2.000000,1.000000,99
106.000000,3.000000,1.000000,99
106.000000,5.000000,1.000000,99
106.000000,6.000000,1.000000,99
106.000000,11.000000,1.000000,99
106.000000,12.000000,1.000000,99
106.000000,13.000000,1.000000,99
106.000000,14.000000,1.000000,99
106.000000,17.000000,1.000000,99
106.000000,18.000000,1.000000,99
107.000000,1.000000,1.000000,99
107.000000,5.000000,1.000000,99
107.000000,7.000000,1.000000,99
107.000000,8.000000,1.000000,99
107.000000,10.000000,1.000000,99
107.000000,14.000000,1.000000,99
107.000000,15.000000,1.000000,99
107.000000,16.000000,1.000000,99
107.000000,17.000000,1.000000,99
107.000000,23.000000,1.000000,99
107.000000,25.000000,1.000000,99
107.000000,32.000000,1.000000,99
107.000000,34.000000,1.000000,99
108.000000,0.000000,1.000000,99
108.000000,2.000000,1.000000,99
108.000000,7.000000,1.000000,99
108.000000,8.000000,1.000000,99
108.000000,9.000000,1.000000,99
108.000000,11.000000,1.000000,99
108.000000,14.000000,1.000000,99
108.000000,15.000000,1.000000,99
108.000000,16.000000,1.000000,99
108.000000,17.000000,1.000000,99
108.000000,18.000000,1.000000,99
108.000000,41.000000,1.000000,99
108.000000,73.000000,1.000000,99
109.000000,1.000000,1.000000,99
109.000000,2.000000,1.000000,99
109.000000,4.000000,1.000000,99
109.000000,5.000000,1.000000,99
109.000000,6.000000,1.000000,99
109.000000,7.000000,1.000000,99
109.000000,8.000000,1.000000,99
109.000000,12.000000,1.000000,99
109.000000,13.000000,1.000000,99
109.000000,14.000000,1.000000,99
109.000000,16.000000,1.000000,99
109.000000,19.000000,1.000000,99
109.000000,20.000000,1.000000,99
109.000000,22.000000,1.000000,99
109.000000,27.000000,1.000000,99
109.000000,28.000000,1.000000,99
109.000000,31.000000,1.000000,99
109.000000,33.000000,1.000000,99
109.000000,38.000000,1.000000,99
109.000000,50.000000,1.000000,99
110.000000,3.000000,1.000000,99
110.000000,6.000000,1.000000,99
110.000000,7.000000,1.000000,99
110.000000,8.000000,1.000000,99
110.000000,9.000000,1.000000,99
110.000000,12.000000,1.000000,99
110.000000,19.000000,1.000000,99
110.000000,24.000000,1.000000,99
110.000000,25.000000,1.000000,99
110.000000,31.000000,1.000000,99
110.000000,34.000000,1.000000,99
110.000000,49.000000,1.000000,99
111.000000,1.000000,1.000000,99
111.000000,2.000000,1.000000,99
111.000000,3.000000,1.000000,99
111.000000,5.000000,1.000000,99
111.000000,8.000000,1.000000,99
111.000000,9.000000,1.000000,99
111.000000,10.000000,1.000000,99
111.000000,18.000000,1.000000,99
111.000000,19.000000,1.000000,99
111.000000,20.000000,1.000000,99
111.000000,21.000000,1.000000,99
111.000000,26.000000,1.000000,99
111.000000,27.000000,1.000000,99
111.000000,29.000000,1.000000,99
111.000000,40.000000,1.000000,99
112.000000,2.000000,1.000000,99
112.000000,4.000000,1.000000,99
112.000000,5.000000,1.000000,99
112.000000,7.000000,1.000000,99
112.000000,8.000000,1.000000,99
112.000000,10.000000,1.000000,99
112.000000,11.000000,1.000000,99
112.000000,13.000000,1.000000,99
112.000000,15.000000,1.000000,99
112.000000,19.000000,1.000000,99
112.000000,26.000000,1.000000,99
112.000000,33.000000,1.000000,99
113.000000,6.000000,1.000000,99
113.000000,9.000000,1.000000,99
113.000000,10.000000,1.000000,99
113.000000,11.000000,1.000000,99
113.000000,12.000000,1.000000,99
113.000000,13.000000,1.000000,99
113.000000,14.000000,1.000000,99
113.000000,16.000000,1.000000,99
113.000000,20.000000,1.000000,99
113.000000,24.000000,1.000000,99
113.000000,31.000000,1.000000,99
113.000000,33.000000,1.000000,99
114.000000,2.000000,1.000000,99
114.000000,6.000000,1.000000,99
114.000000,8.000000,1.000000,99
114.000000,9.000000,1.000000,99
114.000000,13.000000,1.000000,99
114.000000,15.000000,1.000000,99
114.000000,18.000000,1.000000,99
114.000000,38.000000,1.000000,99
114.000000,53.000000,1.000000,99
115.000000,0.000000,1.000000,99
115.000000,3.000000,1.000000,99
115.000000,4.000000,1.000000,99
115.000000,6.000000,1.000000,99
115.000000,9.000000,1.000000,99
115.000000,10.000000,1.000000,99
115.000000,23.000000,1.000000,99
115.000000,25.000000,1.000000,99
115.000000,33.000000,1.000000,99
115.000000,52.000000,1.000000,99
116.000000,2.000000,1.000000,99
116.000000,3.000000,1.000000,99
116.000000,4.000000,1.000000,99
116.000000,5.000000,1.000000,99
116.000000,6.000000,1.000000,99
116.000000,7.000000,1.000000,99
116.000000,8.000000,1.000000,99
116.000000,10.000000,1.000000,99
116.000000,11.000000,1.000000,99
116.000000,12.000000,1.000000,99
116.000000,13.000000,1.000000,99
116.000000,14.000000,1.000000,99
116.000000,15.000000,1.000000,99
116.000000,21.000000,1.000000,99
116.000000,24.000000,1.000000,99
117.000000,3.000000,1.000000,99
117.000000,4.000000,1.000000,99
117.000000,5.000000,1.000000,99
117.000000,8.000000,1.000000,99
117.000000,9.000000,1.000000,99
117.000000,10.000000,1.000000,99
117.000000,11.000000,1.000000,99
117.000000,14.000000,1.000000,99
117.000000,18.000000,1.000000,99
117.000000,19.000000,1.000000,99
117.000000,20.000000,1.000000,99
117.000000,22.000000,1.000000,99
117.000000,23.000000,1.000000,99
117.000000,27.000000,1.000000,99
117.000000,28.000000,1.000000,99
118.000000,1.000000,1.000000,99
118.000000,2.000000,1.000000,99
118.000000,4.000000,1.000000,99
118.000000,6.000000,1.000000,99
118.000000,7.000000,1.000000,99
118.000000,8.000000,1.000000,99
118.000000,15.000000,1.000000,99
118.000000,17.000000,1.000000,99
118.000000,18.000000,1.000000,99
118.000000,20.000000,1.000000,99
118.000000,21.000000,1.000000,99
118.000000,22.000000,1.000000,99
119.000000,6.000000,1.000000,99
119.000000,7.000000,1.000000,99
119.000000,9.000000,1.000000,99
119.000000,11.000000,1.000000,99
119.000000,12.000000,1.000000,99
119.000000,28.000000,1.000000,99
119.000000,29.000000,1.000000,99
119.000000,40.000000,1.000000,99
119.000000,64.000000,1.000000,99
120.000000,1.000000,1.000000,99
120.000000,2.000000,1.000000,99
120.000000,6.000000,1.000000,99
120.000000,8.000000,1.000000,99
120.000000,11.000000,1.000000,99
120.000000,13.000000,1.000000,99
120.000000,15.000000,1.000000,99
120.000000,16.000000,1.000000,99
120.000000,17.000000,1.000000,99
120.000000,18.000000,1.000000,99
120.000000,23.000000,1.000000,99
120.000000,24.000000,1.000000,99
120.000000,39.000000,1.000000,99
121.000000,1.000000,1.000000,99
121.000000,5.000000,1.000000,99
121.000000,6.000000,1.000000,99
121.000000,7.000000,1.000000,99
121.000000,11.000000,1.000000,99
121.000000,14.000000,1.000000,99
121.000000,18.000000,1.000000,99
121.000000,19.000000,1.000000,99
122.000000,3.000000,1.000000,99
122.000000,6.000000,1.000000,99
122.000000,8.000000,1.000000,99
122.000000,9.000000,1.000000,99
122.000000,12.000000,1.000000,99
122.000000,15.000000,1.000000,99
122.000000,18.000000,1.000000,99
122.000000,21.000000,1.000000,99
122.000000,30.000000,1.000000,99
122.000000,33.000000,1.000000,99
123.000000,2.000000,1.000000,99
123.000000,5.000000,1.000000,99
123.000000,9.000000,1.000000,99
123.000000,11.000000,1.000000,99
123.000000,13.000000,1.000000,99
123.000000,24.000000,1.000000,99
123.000000,27.000000,1.000000,99
123.000000,32.000000,1.000000,99
123.000000,42.000000,1.000000,99
124.000000,8.000000,1.000000,99
124.000000,9.000000,1.000000,99
