name,date
A/Frederico_Westphalen/LACENRS_2130/2012|2012-07-26,2012.56557
A/New_York/3750/2009|2009-05-21,2009.38356
A/New_York/3738/2009|2009-05-20,2009.38082
A/New_York/3491/2009|2009-05-11,2009.35616
A/New_York/3470/2009|2009-05-16,2009.36986
A/New_York/3417/2009|2009-05-06,2009.34247
A/New_York/3318/2009|2009-04-28,2009.32055
A/New_York/3316/2009|2009-05-01,2009.32877
A/New_York/3143/2009|2009-04-30,2009.32603
A/New_York/3103/2009|2009-04-28,2009.32055
A/California/VRDL288/2009|2009-04-30,2009.32603
A/Australia/34/2009|2009-07-24,2009.55890
A/California/VRDL257/2009|2009-05-01,2009.32877
A/California/VRDL287/2009|2009-05-04,2009.33699
A/California/VRDL318/2009|2009-05-06,2009.34247
A/California/VRDL336/2009|2009-05-05,2009.33973
A/California/VRDL344/2009|2009-05-19,2009.37808
A/California/VRDL357/2009|2009-06-05,2009.42466
A/New_York/3062/2009|2009-04-28,2009.32055
A/New_York/3127/2009|2009-04-28,2009.32055
A/New_York/3164/2009|2009-05-01,2009.32877
A/New_York/3272/2009|2009-04-29,2009.32329
A/Singapore/S2009.329/2009|2009-04-30,2009.32603
A/Singapore/S2009.332b/2009|2009-05-01,2009.32877
A/Thailand/CU_B110/2009|2009-06-23,2009.47397
A/New_York/3146/2009|2009-05-01,2009.32877
A/New_York/3360/2009|2009-05-06,2009.34247
A/New_Jersey/WRAIR1248P/2009|2009-01-01,2009.00000
A/Iraq/WRAIR1244P/2009|2009-02-01,2009.08493
A/Iraq/WRAIR1252P/2009|2009-02-01,2009.08493
A/New_York/3060/2009|2009-04-27,2009.31781
A/California/VRDL207/2009|2009-04-27,2009.31781
A/Bhutan/FLU_BTD_SV0023_CP2/2009|2009-01-15,2009.03836
A/Thailand/MR07161/2008|2008-07-30,2008.57650
A/California/VRDL247/2009|2009-04-29,2009.32329
A/California/VRDL178/2009|2009-04-28,2009.32055
A/California/VRDL208/2009|2009-04-29,2009.32329
A/California/VRDL230/2009|2009-04-29,2009.32329
A/California/VRDL325/2009|2009-05-03,2009.33425
A/California/VRDL242/2009|2009-04-29,2009.32329
A/California/VRDL147/2009|2009-04-28,2009.32055
A/California/VRDL177/2009|2009-04-28,2009.32055
A/Boston/36/2008|2008-02-13,2008.11749
A/Boston/88/2008|2008-04-16,2008.28962
A/New_York/UR07_0093/2008|2008-02-25,2008.15027
A/Ohio/UR07_0058/2008|2008-02-19,2008.13388
A/Boston/96/2008|2008-02-20,2008.13661
A/Ohio/UR07_0013/2008|2008-02-13,2008.11749
A/Pennsylvania/PIT25/2008|2008-02-11,2008.11202
A/Ohio/UR07_0031/2008|2008-02-18,2008.13115
A/Boston/63/2008|2008-02-26,2008.15301
A/Ohio/UR07_0043/2008|2008-02-19,2008.13388
A/Pennsylvania/PIT20/2008|2008-01-25,2008.06557
A/Pennsylvania/PIT12/2008|2008-01-10,2008.02459
A/Pennsylvania/PIT31/2008|2008-02-08,2008.10383
A/Boston/79/2008|2008-03-12,2008.19399
A/New_York/1130/2008|2008-01-24,2008.06284
A/New_York/1135/2008|2008-02-04,2008.09290
A/New_York/1152/2008|2008-03-10,2008.18852
A/New_York/1143/2008|2008-02-18,2008.13115
A/New_York/1134/2008|2008-01-28,2008.07377
A/Ohio/UR07_0005/2008|2008-02-12,2008.11475
A/Ohio/UR07_0089/2008|2008-02-26,2008.15301
A/Pennsylvania/PIT43/2008|2008-02-20,2008.13661
A/Pennsylvania/PIT22/2008|2008-01-23,2008.06011
A/Pennsylvania/PIT02/2008|2008-01-23,2008.06011
A/New_York/1138/2008|2008-02-06,2008.09836
A/New_York/1129/2008|2008-01-24,2008.06284
A/Kentucky/UR07_0038/2008|2008-02-18,2008.13115
A/Boston/14/2007|2007-12-15,2007.95342
A/Boston/20/2008|2008-01-28,2008.07377
A/Boston/62/2008|2008-02-26,2008.15301
A/New_York/1136/2008|2008-02-05,2008.09563
A/Pennsylvania/PIT04/2008|2008-01-23,2008.06011
A/Pennsylvania/PIT05/2008|2008-01-22,2008.05738
A/Pennsylvania/PIT06/2008|2008-01-17,2008.04372
A/Pennsylvania/PIT08/2008|2008-01-15,2008.03825
A/Pennsylvania/PIT42/2008|2008-02-20,2008.13661
A/Florida/UR07_0021/2008|2008-02-14,2008.12022
A/Kuwait/WRAIR1561P/2009|2009-01-01,2009.00000
A/California/VRDL253/2009|2009-04-30,2009.32603
A/California/VRDL271/2009|2009-04-30,2009.32603
A/California/VRDL393/2009|2009-04-29,2009.32329
A/Boston/60/2008|2008-02-25,2008.15027
A/Kentucky/UR07_0148/2008|2008-03-10,2008.18852
A/Kentucky/UR07_0049/2008|2008-02-19,2008.13388
A/Boston/16/2009|2009-02-12,2009.11507
A/Florida/UR07_0146/2008|2008-03-10,2008.18852
A/Florida/UR07_0150/2008|2008-03-10,2008.18852
A/Japan/WRAIR1037P/2009|2009-01-09,2009.02192
A/New_York/1195/2009|2009-02-09,2009.10685
A/New_York/1156/2008|2008-03-28,2008.23770
A/New_York/1157/2008|2008-04-21,2008.30328
A/New_York/1192/2009|2009-03-01,2009.16164
A/New_York/1148/2008|2008-03-03,2008.16940
A/Kentucky/UR07_0124/2008|2008-03-04,2008.17213
A/Boston/78/2008|2008-03-11,2008.19126
A/California/VRDL166/2009|2009-04-28,2009.32055
A/Mississippi/UR07_0024/2008|2008-02-14,2008.12022
A/Florida/UR07_0101/2008|2008-02-26,2008.15301
A/Kentucky/UR07_0108/2008|2008-02-27,2008.15574
A/Ohio/UR07_0034/2008|2008-02-18,2008.13115
A/Kentucky/UR07_0085/2008|2008-02-25,2008.15027
A/Mississippi/UR07_0003/2008|2008-02-11,2008.11202
A/Kansas/UR07_0047/2008|2008-02-19,2008.13388
A/Boston/40/2009|2009-02-27,2009.15616
A/California/VRDL212/2009|2009-04-29,2009.32329
A/California/VRDL161/2009|2009-04-28,2009.32055
A/California/VRDL185/2009|2009-04-29,2009.32329
A/California/VRDL205/2009|2009-04-29,2009.32329
A/California/VRDL261/2009|2009-05-02,2009.33151
A/California/VRDL269/2009|2009-04-30,2009.32603
A/California/VRDL310/2009|2009-04-30,2009.32603
A/Mexico/24008/2009|2009-04-01,2009.24658
A/California/VRDL201/2009|2009-04-29,2009.32329
A/California/VRDL387/2009|2009-04-27,2009.31781
A/California/VRDL211/2009|2009-04-28,2009.32055
A/California/VRDL321/2009|2009-05-04,2009.33699
A/California/VRDL188/2009|2009-04-29,2009.32329
A/California/VRDL385/2009|2009-04-26,2009.31507
A/California/VRDL172/2009|2009-04-28,2009.32055
A/California/VRDL394/2009|2009-04-28,2009.32055
A/California/VRDL168/2009|2009-04-29,2009.32329
A/California/VRDL198/2009|2009-04-28,2009.32055
A/California/VRDL250/2009|2009-04-29,2009.32329
A/California/VRDL312/2009|2009-05-01,2009.32877
A/Colorado/WRAIR1246P/2009|2009-05-01,2009.32877
A/New_York/UR07_0153/2008|2008-03-12,2008.19399
A/Boston/9/2008|2008-02-27,2008.15574
A/California/VRDL169/2009|2009-04-28,2009.32055
A/New_York/1155/2008|2008-03-27,2008.23497
A/New_York/UR07_0111/2008|2008-02-28,2008.15847
A/New_York/UR07_0133/2008|2008-03-06,2008.17760
A/Boston/55/2008|2008-02-24,2008.14754
A/Kansas/UR07_0007/2008|2008-02-12,2008.11475
A/Florida/UR07_0102/2008|2008-02-26,2008.15301
A/Boston/97/2008|2008-03-14,2008.19945
A/Florida/UR07_0154/2008|2008-03-12,2008.19399
A/Kentucky/UR07_0068/2008|2008-02-21,2008.13934
A/Kansas/UR07_0129/2008|2008-03-05,2008.17486
A/Kentucky/UR07_0072/2008|2008-02-21,2008.13934
A/Kentucky/UR07_0116/2008|2008-03-03,2008.16940
A/New_York/UR07_0160/2008|2008-03-17,2008.20765
A/Kentucky/UR07_0107/2008|2008-02-27,2008.15574
A/Kentucky/UR07_0149/2008|2008-03-10,2008.18852
A/New_York/1146/2008|2008-02-19,2008.13388
A/New_York/1145/2008|2008-02-19,2008.13388
A/New_York/1144/2008|2008-02-19,2008.13388
A/Boston/66/2008|2008-02-27,2008.15574
A/Boston/42/2008|2008-02-18,2008.13115
A/Boston/48/2008|2008-02-20,2008.13661
A/Florida/UR07_0095/2008|2008-02-26,2008.15301
A/Kentucky/UR07_0028/2008|2008-02-15,2008.12295
A/California/VRDL291/2009|2009-05-01,2009.32877
A/Boston/81/2008|2008-03-13,2008.19672
A/Boston/10/2008|2008-03-03,2008.16940
A/Kansas/UR07_0135/2008|2008-03-05,2008.17486
A/Kansas/UR07_0110/2008|2008-02-28,2008.15847
A/Kentucky/UR07_0037/2008|2008-02-18,2008.13115
A/Kentucky/UR07_0041/2008|2008-02-18,2008.13115
A/New_York/1133/2008|2008-01-29,2008.07650
A/New_York/1153/2008|2008-03-12,2008.19399
A/Pennsylvania/PIT34/2008|2008-02-06,2008.09836
A/New_York/1150/2008|2008-03-03,2008.16940
A/New_York/1151/2008|2008-03-06,2008.17760
A/California/VRDL335/2009|2009-05-03,2009.33425
A/Peru/PER001/2010|2010-10-25,2010.81370
A/Peru/PER074/2010|2010-10-27,2010.81918
A/Peru/PER181/2010|2010-10-27,2010.81918
A/Boston/DOA71/2011|2011-03-05,2011.17260
A/Singapore/C2009.784/2009|2009-10-13,2009.78082
A/Peru/PER163/2011|2011-09-08,2011.68493
A/Peru/PER048/2010|2010-09-30,2010.74521
A/Peru/PER162/2010|2010-09-30,2010.74521
A/Peru/PER379/2010|2010-09-27,2010.73699
A/Peru/PER182/2010|2010-09-29,2010.74247
A/Peru/PER233/2010|2010-10-13,2010.78082
A/Peru/PER245/2010|2010-10-15,2010.78630
A/Peru/PER347/2010|2010-10-13,2010.78082
A/Netherlands/761/2009|2009-06-25,2009.47945
A/California/VRDL362/2009|2009-08-11,2009.60822
A/New_York/1189/2009|2009-02-16,2009.12603
A/HaNoi/Q545/2007|2007-07-27,2007.56712
A/Thailand/SP07127/2008|2008-06-23,2008.47541
A/Malaysia/1997829/2008|2008-05-12,2008.36066
A/DaNang/DN446/2008|2008-11-21,2008.88798
A/Thailand/SN07100/2007|2007-12-21,2007.96986
A/Thailand/KS08204/2008|2008-10-13,2008.78142
A/Netherlands/377/2008|2008-09-27,2008.73770
A/Thailand/KS07193/2008|2008-06-12,2008.44536
A/Thailand/MR07159/2008|2008-07-29,2008.57377
A/Thailand/MR07094/2007|2007-11-14,2007.86849
A/Japan/WRAIR1140P/2009|2009-02-09,2009.10685
A/KhanhHoa/KH474/2008|2008-12-10,2008.93989
A/Malaysia/1959864/2008|2008-03-10,2008.18852
A/Thailand/KS07111/2007|2007-11-27,2007.90411
A/Taiwan/70120/2008|2008-01-15,2008.03825
A/KhanhHoa/KH466/2008|2008-12-03,2008.92077
A/Ohio/UR07_0016/2008|2008-02-14,2008.12022
A/Hue/H515/2007|2007-12-04,2007.92329
A/Hue/H519/2007|2007-12-06,2007.92877
A/Netherlands/69/2007|2007-02-19,2007.13425
A/Kentucky/UR07_0015/2008|2008-02-14,2008.12022
A/Ohio/UR07_0035/2008|2008-02-18,2008.13115
A/Kentucky/UR07_0164/2008|2008-03-20,2008.21585
A/New_York/1147/2008|2008-02-27,2008.15574
A/Malaysia/1922209/2008|2008-01-07,2008.01639
A/California/UR07_0053/2008|2008-02-19,2008.13388
A/Malaysia/2075556/2008|2008-09-15,2008.70492
A/Hue/H05/2008|2008-01-04,2008.00820
A/Hue/H207/2008|2008-06-09,2008.43716
A/Hue/H39/2008|2008-01-28,2008.07377
A/Malaysia/1912341/2007|2007-12-18,2007.96164
A/Malaysia/1912346/2007|2007-12-18,2007.96164
A/HaNoi/Q502/2007|2007-07-12,2007.52603
A/Malaysia/1781328/2007|2007-05-14,2007.36438
A/HaNoi/Q499/2007|2007-07-12,2007.52603
A/HaNoi/TX320/2007|2007-07-31,2007.57808
A/Ohio/UR07_0045/2008|2008-02-19,2008.13388
A/KhanhHoa/KH363/2008|2008-09-23,2008.72678
A/Hue/H511/2007|2007-11-30,2007.91233
A/Boston/45/2008|2008-02-19,2008.13388
A/Boston/68/2008|2008-03-01,2008.16393
A/Korea/AF05/2008|2008-02-19,2008.13388
A/Boston/46/2008|2008-02-19,2008.13388
A/Boston/3/2008|2008-02-24,2008.14754
A/Boston/4/2008|2008-02-25,2008.15027
A/Mississippi/UR07_0100/2008|2008-02-25,2008.15027
A/Boston/29/2008|2008-02-06,2008.09836
A/New_York/1141/2008|2008-02-13,2008.11749
A/Kansas/UR07_0096/2008|2008-02-26,2008.15301
A/KhanhHoa/KH494/2008|2008-12-22,2008.97268
A/KhanhHoa/KH475/2008|2008-12-10,2008.93989
A/Hue/H521/2007|2007-12-07,2007.93151
A/HaNoi/Q748/2007|2007-10-08,2007.76712
A/HaNoi/Q769/2007|2007-10-15,2007.78630
A/HaNoi/Q656/2007|2007-09-05,2007.67671
A/HaNoi/Q430/2007|2007-06-18,2007.46027
A/Ohio/UR07_0073/2008|2008-02-21,2008.13934
A/Mississippi/UR07_0025/2008|2008-02-14,2008.12022
A/Boston/47/2008|2008-02-20,2008.13661
A/New_York/1139/2008|2008-02-06,2008.09836
A/New_York/1140/2008|2008-02-10,2008.10929
A/Singapore/68Q/2007|2007-05-16,2007.36986
A/Malaysia/1768409/2007|2007-04-20,2007.29863
A/Malaysia/1773914/2007|2007-05-01,2007.32877
A/Malaysia/1777545/2007|2007-05-06,2007.34247
A/Singapore/103C/2007|2007-05-25,2007.39452
A/Singapore/105L/2007|2007-05-25,2007.39452
A/Singapore/238T/2007|2007-09-17,2007.70959
A/Singapore/25Z/2007|2007-05-10,2007.35342
A/Singapore/53C/2007|2007-05-14,2007.36438
A/Singapore/78L/2007|2007-05-18,2007.37534
A/LangSon/LS218/2007|2007-07-24,2007.55890
A/HaNoi/Q672/2007|2007-09-11,2007.69315
A/HaNoi/Q664/2007|2007-09-07,2007.68219
A/HaNoi/BT251/2007|2007-07-26,2007.56438
A/HaNoi/N317/2007|2007-10-17,2007.79178
A/HaNoi/TX322/2007|2007-08-02,2007.58356
A/LangSon/LS281/2007|2007-09-13,2007.69863
A/TayNguyen/HCM955/2007|2007-07-09,2007.51781
A/Vermont/UR06_0471/2007|2007-02-28,2007.15890
A/HaNoi/BM238/2007|2007-09-12,2007.69589
A/HaNoi/Q924/2007|2007-12-05,2007.92603
A/Boston/71/2008|2008-03-02,2008.16667
A/Boston/44/2008|2008-02-19,2008.13388
A/Boston/39/2008|2008-02-14,2008.12022
A/Boston/43/2008|2008-02-19,2008.13388
A/Texas/AF01/2007|2008-01-07,2008.01639
A/Pennsylvania/PIT39/2008|2008-02-21,2008.13934
A/Boston/31/2008|2008-02-07,2008.10109
A/Boston/1/2008|2008-02-13,2008.11749
A/Boston/40/2008|2008-02-15,2008.12295
A/Kansas/UR07_0136/2008|2008-03-05,2008.17486
A/Boston/57/2008|2008-02-24,2008.14754
A/New_York/1128/2008|2008-01-18,2008.04645
A/Boston/58/2008|2008-02-24,2008.14754
A/Boston/38/2008|2008-02-14,2008.12022
A/Boston/59/2008|2008-02-24,2008.14754
A/Ohio/UR07_0140/2008|2008-03-06,2008.17760
A/Boston/50/2008|2008-02-21,2008.13934
A/Boston/51/2008|2008-02-21,2008.13934
A/New_York/UR06_0515/2007|2007-03-05,2007.17260
A/HaNoi/GS0740/2007|2007-07-27,2007.56712
A/HoaBinh/HB378/2007|2007-10-03,2007.75342
A/Mexico/24009/2008|2008-11-01,2008.83333
A/HaNoi/Q099/2007|2007-02-05,2007.09589
A/Malaysia/1959476/2008|2008-03-10,2008.18852
A/Malaysia/1963888/2008|2008-03-17,2008.20765
A/Malaysia/1965896/2008|2008-03-19,2008.21311
A/Alabama/UR06_0545/2007|2007-03-07,2007.17808
A/New_York/1082/2007|2007-02-28,2007.15890
A/New_York/1084/2007|2007-03-05,2007.17260
A/Illinois/UR06_0600/2007|2007-03-14,2007.19726
A/Kentucky/UR06_0370/2007|2007-02-21,2007.13973
A/Texas/UR06_0480/2007|2007-03-02,2007.16438
A/New_York/1090/2007|2007-03-26,2007.23014
A/HaNoi/TX050/2007|2007-01-23,2007.06027
A/HaNoi/Q163/2007|2007-03-12,2007.19178
A/New_York/UR06_0373/2007|2007-02-21,2007.13973
A/HaNoi/TX022/2007|2007-01-12,2007.03014
A/HaNoi/Q097/2007|2007-02-02,2007.08767
A/HaNoi/N71/2007|2007-03-02,2007.16438
A/California/UR06_0588/2007|2007-03-12,2007.19178
A/California/UR06_0589/2007|2007-03-13,2007.19452
A/LangSon/LS156/2007|2007-05-29,2007.40548
A/HaNoi/Q011/2007|2007-01-04,2007.00822
A/HaNoi/TX019/2007|2007-01-10,2007.02466
A/HaNoi/TX023/2007|2007-01-12,2007.03014
A/Netherlands/363/2006|2006-12-24,2006.97808
A/HaNoi/Q094/2007|2007-02-02,2007.08767
A/HaNoi/N078/2007|2007-03-10,2007.18630
A/HaNoi/N062/2007|2007-02-08,2007.10411
A/HaNoi/N015/2007|2007-01-10,2007.02466
A/HaNoi/BT17/2007|2007-01-22,2007.05753
A/HaNoi/N073/2007|2007-03-06,2007.17534
A/HaNoi/TX067/2007|2007-01-28,2007.07397
A/HaNoi/N064/2007|2007-02-09,2007.10685
A/HaNoi/TX058/2007|2007-01-24,2007.06301
A/Virginia/UR06_0605/2007|2007-03-13,2007.19452
A/Malaysia/1768035/2007|2007-04-20,2007.29863
A/HaNoi/TX072/2007|2007-01-29,2007.07671
A/HaNoi/Q148/2007|2007-03-06,2007.17534
A/HaNoi/Q031/2007|2007-01-11,2007.02740
A/HaNoi/Q071/2007|2007-01-25,2007.06575
A/HaNoi/N035/2007|2007-01-22,2007.05753
A/HaNoi/BM061/2007|2007-03-22,2007.21918
A/HaNoi/N210/2007|2007-06-21,2007.46849
A/HaNam/Q187/2007|2007-03-20,2007.21370
A/BacNinh/N52/2007|2007-01-02,2007.00274
A/HaNoi/N027/2007|2007-01-17,2007.04384
A/HaNoi/Q039/2007|2007-01-15,2007.03836
A/Singapore/139N/2007|2007-08-10,2007.60548
A/Mexico/24003/2008|2008-11-01,2008.83333
A/Mexico/24010/2008|2008-11-01,2008.83333
A/Mexico/24011/2008|2008-11-01,2008.83333
A/Boston/5/2008|2008-02-26,2008.15301
A/Boston/19/2008|2008-01-28,2008.07377
A/Boston/61/2008|2008-02-26,2008.15301
A/New_York/1142/2008|2008-02-18,2008.13115
A/Taiwan/2361/2007|2007-11-12,2007.86301
A/Mexico/24012/2008|2008-12-02,2008.91803
A/Qatar/AF02/2008|2008-01-29,2008.07650
A/Mexico/24014/2008|2008-12-01,2008.91530
A/New_York/UR07_0080/2008|2008-02-25,2008.15027
A/HaNoi/Q220/2007|2007-03-30,2007.24110
A/New_York/1154/2008|2008-03-11,2008.19126
A/Mexico/JAL25216/2009|2009-05-22,2009.38630
A/Mexico/24013/2008|2008-12-01,2008.91530
A/Kentucky/UR07_0081/2008|2008-02-25,2008.15027
A/California/UR07_0017/2008|2008-02-13,2008.11749
A/California/UR07_0067/2008|2008-02-20,2008.13661
A/Kuwait/AF03/2008|2008-02-02,2008.08743
A/Mexico/JAL25206/2009|2009-05-22,2009.38630
A/Thailand/SS07028/2007|2007-09-26,2007.73425
A/Managua/25/2007|2007-06-27,2007.48493
A/New_York/1131/2008|2008-01-30,2008.07923
A/HaNoi/BT262/2007|2007-08-03,2007.58630
A/Malaysia/1918618/2007|2007-12-31,2007.99726
A/HaNoi/GS0738/2007|2007-07-27,2007.56712
A/Managua/31/2007|2007-06-18,2007.46027
A/Managua/33/2007|2007-06-12,2007.44384
A/Managua/34/2007|2007-06-23,2007.47397
A/Illinois/UR06_0567/2007|2007-03-09,2007.18356
A/Colorado/UR06_0558/2007|2007-03-07,2007.17808
A/HaNoi/BM171/2007|2007-07-11,2007.52329
A/Illinois/UR06_0528/2007|2007-03-06,2007.17534
A/Illinois/UR06_0555/2007|2007-03-07,2007.17808
A/Nicaragua/726_01/2007|2007-06-27,2007.48493
A/Malaysia/1767091/2007|2007-04-01,2007.24658
A/New_York/1103/2007|2007-03-26,2007.23014
A/New_York/1083/2007|2007-03-02,2007.16438
A/New_York/1085/2007|2007-03-07,2007.17808
A/Brisbane/E1/2007|2007-02-12,2007.11507
A/Managua/4902.01/2007|2007-08-03,2007.58630
A/California/UR06_0565/2007|2007-03-07,2007.17808
A/New_York/1080/2007|2007-02-16,2007.12603
A/TayNguyen/TN341/2007|2007-06-25,2007.47945
A/TayNguyen/TN367/2007|2007-07-04,2007.50411
A/Netherlands/348/2007|2007-11-06,2007.84658
A/California/NHRC0002/2007|2007-04-30,2007.32603
A/Malaysia/1779027/2007|2007-05-10,2007.35342
A/Mexico/MEX2640/2005|2005-11-22,2005.89041
A/Mexico/NAY2090/2007|2007-04-14,2007.28219
A/Illinois/UR06_0436/2007|2007-02-27,2007.15616
A/HaNoi/Q464/2007|2007-06-29,2007.49041
A/New_York/1097/2007|2007-04-15,2007.28493
A/HaNoi/Q578/2007|2007-08-08,2007.60000
A/Kentucky/UR06_0158/2007|2007-02-05,2007.09589
A/California/UR06_0463/2007|2007-02-28,2007.15890
A/HaNoi/GS0737/2007|2007-07-25,2007.56164
A/HaNoi/Q638/2007|2007-08-29,2007.65753
A/Vermont/UR06_0524/2007|2007-03-05,2007.17260
A/Vermont/UR06_0486/2007|2007-03-01,2007.16164
A/HaNoi/Q492/2007|2007-07-10,2007.52055
A/Vermont/UR06_0329/2007|2007-02-16,2007.12603
A/Vermont/UR06_0448/2007|2007-02-26,2007.15342
A/Vermont/UR06_0469/2007|2007-03-01,2007.16164
A/Vermont/UR06_0470/2007|2007-02-27,2007.15616
A/Vermont/UR06_0483/2007|2007-03-02,2007.16438
A/Vermont/UR06_0484/2007|2007-03-02,2007.16438
A/Vermont/UR06_0512/2007|2007-03-05,2007.17260
A/Florida/UR06_0597/2007|2007-03-14,2007.19726
A/Washington/UR06_0252/2007|2007-02-12,2007.11507
A/Colorado/UR06_0024/2007|2007-01-08,2007.01918
A/Colorado/UR06_022/2007|2007-01-08,2007.01918
A/Thailand/IY07006/2007|2007-05-03,2007.33425
A/Thailand/IY07007/2007|2007-05-03,2007.33425
A/Kentucky/UR06_0044/2007|2007-01-17,2007.04384
A/Texas/UR06_0566/2007|2007-03-09,2007.18356
A/Texas/UR06_0418/2007|2007-02-26,2007.15342
A/Managua/26/2007|2007-06-23,2007.47397
A/Managua/22/2007|2007-06-20,2007.46575
A/Nicaragua/4367_01/2007|2007-06-20,2007.46575
A/New_York/1096/2007|2007-04-13,2007.27945
A/New_York/1086/2007|2007-03-08,2007.18082
A/Colorado/UR06_0452/2007|2007-02-28,2007.15890
A/Colorado/UR06_0279/2007|2007-02-14,2007.12055
A/California/NHRC0001/2007|2007-03-19,2007.21096
A/Virginia/UR06_0489/2007|2007-03-01,2007.16164
A/New_York/UR06_0607/2007|2007-03-14,2007.19726
A/New_York/1098/2007|2007-04-16,2007.28767
A/New_York/1099/2007|2007-04-24,2007.30959
A/New_York/1100/2007|2007-06-06,2007.42740
A/Illinois/UR06_0402/2007|2007-02-24,2007.14795
A/Illinois/UR06_0334/2007|2007-02-19,2007.13425
A/Illinois/UR06_0546/2007|2007-03-06,2007.17534
A/Managua/17/2007|2007-06-21,2007.46849
A/Managua/3616.01/2007|2007-06-07,2007.43014
A/Managua/4127.01/2007|2007-07-05,2007.50685
A/Managua/7/2007|2007-06-05,2007.42466
A/Nicaragua/4537_01/2007|2007-06-11,2007.44110
A/Managua/29/2007|2007-06-22,2007.47123
A/Managua/28/2007|2007-06-11,2007.44110
A/Managua/16/2007|2007-06-21,2007.46849
A/Managua/18/2007|2007-06-21,2007.46849
A/Managua/1867.01/2007|2007-06-23,2007.47397
A/Managua/3/2007|2007-06-07,2007.43014
A/Managua/27/2007|2007-06-24,2007.47671
A/Managua/3243.01/2007|2007-06-24,2007.47671
A/Managua/15/2007|2007-06-21,2007.46849
A/Managua/20/2007|2007-06-22,2007.47123
A/Managua/21/2007|2007-06-21,2007.46849
A/Managua/5/2007|2007-06-13,2007.44658
A/Nicaragua/4509_01/2007|2007-06-21,2007.46849
A/Nicaragua/4130_01/2007|2007-06-14,2007.44932
A/Managua/32/2007|2007-06-27,2007.48493
A/Managua/112.01/2007|2007-06-07,2007.43014
A/Managua/14/2007|2007-06-21,2007.46849
A/California/UR06_0347/2007|2007-02-19,2007.13425
A/Virginia/UR06_0580/2007|2007-03-12,2007.19178
A/Oregon/UR06_0221/2007|2007-02-08,2007.10411
A/Oregon/UR06_0272/2007|2007-02-13,2007.11781
A/Oregon/UR06_0289/2007|2007-02-13,2007.11781
A/Oregon/UR06_0389/2007|2007-02-19,2007.13425
A/Texas/UR06_0358/2007|2007-02-20,2007.13699
A/HaNoi/Q118/2007|2007-02-12,2007.11507
A/New_York/1093/2007|2007-04-11,2007.27397
A/New_York/1095/2007|2007-04-13,2007.27945
A/New_York/UR06_0040/2007|2007-01-17,2007.04384
A/Thailand/SP07043/2007|2007-09-10,2007.69041
A/Colorado/UR06_0557/2007|2007-03-08,2007.18082
A/Colorado/UR06_0531/2007|2007-03-06,2007.17534
A/Oregon/UR06_0450/2007|2007-02-26,2007.15342
A/Illinois/UR06_0030/2007|2007-01-15,2007.03836
A/Illinois/UR06_0036/2007|2007-01-15,2007.03836
A/New_York/1087/2007|2007-03-15,2007.20000
A/New_York/1088/2007|2007-03-16,2007.20274
A/Oregon/UR06_0202/2007|2007-02-06,2007.09863
A/New_York/1089/2007|2007-03-23,2007.22192
A/New_York/1078/2007|2007-02-12,2007.11507
A/New_York/1077/2007|2007-02-10,2007.10959
A/Texas/UR06_0603/2007|2007-03-14,2007.19726
A/New_York/UR06_0529/2007|2007-03-06,2007.17534
A/Colorado/UR06_0206/2007|2007-02-06,2007.09863
A/New_York/UR06_0437/2007|2007-02-27,2007.15616
A/Colorado/UR06_0454/2007|2007-02-26,2007.15342
A/Malaysia/1756937/2007|2007-04-02,2007.24932
A/Virginia/UR06_0021/2007|2007-01-08,2007.01918
A/Ohio/UR06_0410/2007|2007-02-23,2007.14521
A/Ohio/UR06_0256/2007|2007-02-12,2007.11507
A/Managua/419.01/2007|2007-06-28,2007.48767
A/Malaysia/1779036/2007|2007-05-10,2007.35342
A/Malaysia/1770921/2007|2007-04-25,2007.31233
A/Malaysia/1756502/2007|2007-04-02,2007.24932
A/Malaysia/1755590/2007|2007-03-30,2007.24110
A/Kentucky/UR06_0571/2007|2007-03-12,2007.19178
A/Illinois/UR06_0478/2007|2007-03-01,2007.16164
A/Alabama/UR06_0482/2007|2007-03-01,2007.16164
A/Colorado/UR06_0453/2007|2007-02-27,2007.15616
A/Colorado/UR06_0534/2007|2007-03-07,2007.17808
A/Colorado/UR06_0535/2007|2007-03-07,2007.17808
A/Florida/UR06_0150/2007|2007-02-02,2007.08767
A/Managua/4348.01/2007|2007-06-05,2007.42466
A/Ohio/UR06_0494/2007|2007-03-02,2007.16438
A/Oregon/UR06_0200/2007|2007-02-06,2007.09863
A/Oregon/UR06_0273/2007|2007-02-13,2007.11781
A/Texas/UR06_0356/2007|2007-02-20,2007.13699
A/Washington/UR06_0225/2007|2007-02-08,2007.10411
A/Moscow/1514A00505162N/2012|2012-04-13,2012.28142
A/Jakarta/FLUEJKSV0025/2012|2012-01-12,2012.03005
A/Singapore/C2012.208/2012|2012-03-16,2012.20492
A/Thailand/CU_C2417/2011|2011-12-08,2011.93425
A/Thailand/PY10316/2011|2011-08-09,2011.60274
A/Cambodia/V1221301/2011|2011-10-14,2011.78356
A/Thailand/KS10428/2011|2011-09-13,2011.69863
A/Philippines/FLU_PHB_0341/2011|2011-12-06,2011.92877
A/Singapore/C2011.860/2011|2011-11-10,2011.85753
A/Singapore/S2011.737/2011|2011-09-26,2011.73425
